timestamp,LIN_btc,LIN_eth
2021-06-20 17:00:00,10571.079786540098,8517.818169737908
2021-06-20 18:00:00,10571.079786540098,8517.818169737908
2021-06-20 19:00:00,10571.079786540098,8517.818169737908
2021-06-20 20:00:00,10571.079786540098,8517.818169737908
2021-06-20 21:00:00,10571.079786540098,8517.818169737908
2021-06-20 22:00:00,10571.079786540098,8388.874063425174
2021-06-20 23:00:00,10571.079786540098,8247.67734972526
2021-06-21 00:00:00,10571.079786540098,8283.812817225871
2021-06-21 01:00:00,10571.079786540098,7833.967088867876
2021-06-21 02:00:00,10571.079786540098,7826.887804599726
2021-06-21 03:00:00,10571.079786540098,7837.2733480041
2021-06-21 04:00:00,10571.079786540098,7809.46187409351
2021-06-21 05:00:00,10571.079786540098,7546.43923551532
2021-06-21 06:00:00,10571.079786540098,7664.686621093211
2021-06-21 07:00:00,10571.079786540098,7579.890798540645
2021-06-21 08:00:00,10571.079786540098,7831.866641887216
2021-06-21 09:00:00,10571.079786540098,7794.836539561508
2021-06-21 10:00:00,10571.079786540098,7717.236692776018
2021-06-21 11:00:00,10571.079786540098,7478.291400142799
2021-06-21 12:00:00,10571.079786540098,7468.411519900436
2021-06-21 13:00:00,10571.079786540098,7628.356667761057
2021-06-21 14:00:00,10571.079786540098,7567.365910989302
2021-06-21 15:00:00,10571.079786540098,7549.823288984162
2021-06-21 16:00:00,10571.079786540098,7296.524941983101
2021-06-21 17:00:00,10490.399885911347,7254.360413704669
2021-06-21 18:00:00,10619.28644649998,7339.234030589852
2021-06-21 19:00:00,10674.437280859092,7449.079628245103
2021-06-21 20:00:00,10946.333577988418,7605.640722636883
2021-06-21 21:00:00,11036.876219068254,7663.130734440871
2021-06-21 22:00:00,11076.863928652232,7686.080062562895
2021-06-21 23:00:00,11042.98172506178,7657.062776496742
2021-06-22 00:00:00,10936.23601038374,7537.53178443067
2021-06-22 01:00:00,11021.646000820663,7578.062631724145
2021-06-22 02:00:00,10942.408609849725,7553.674108448705
2021-06-22 03:00:00,10629.38401410466,7313.950872489316
2021-06-22 04:00:00,10590.268519662613,7293.218682846877
2021-06-22 05:00:00,10679.435744557091,7396.373967897063
2021-06-22 06:00:00,10474.297452521825,7254.360413704669
2021-06-22 07:00:00,10019.906910311249,6958.391875263166
2021-06-22 08:00:00,9796.686927449,6707.427358240616
2021-06-22 09:00:00,10254.566330227306,7062.441795138448
2021-06-22 10:00:00,10635.154052735905,7235.96205404074
2021-06-22 11:00:00,10930.600158697407,7451.491252556231
2021-06-22 12:00:00,10994.20477058602,7425.469048295834
2021-06-22 13:00:00,11071.96610516292,7533.914347963979
2021-06-22 14:00:00,10879.139465323393,7374.552657597986
2021-06-22 15:00:00,10879.139465323393,7509.21464735807
2021-06-22 16:00:00,10879.139465323393,7293.257580013185
2021-06-22 17:00:00,10879.139465323393,7293.257580013185
2021-06-22 18:00:00,10879.139465323393,7293.257580013185
2021-06-22 19:00:00,10879.139465323393,7293.257580013185
2021-06-22 20:00:00,10879.139465323393,7293.257580013185
2021-06-22 21:00:00,10879.139465323393,7293.257580013185
2021-06-22 22:00:00,10879.139465323393,7293.257580013185
2021-06-22 23:00:00,10879.139465323393,7293.257580013185
2021-06-23 00:00:00,10879.139465323393,7293.257580013185
2021-06-23 01:00:00,10879.139465323393,7293.257580013185
2021-06-23 02:00:00,10897.068182989662,7293.257580013185
2021-06-23 03:00:00,10835.744912546184,7293.257580013185
2021-06-23 04:00:00,10884.495629635143,7293.257580013185
2021-06-23 05:00:00,10981.612189730775,7293.257580013185
2021-06-23 06:00:00,10889.466919864608,7293.257580013185
2021-06-23 07:00:00,10973.78641672439,7293.257580013185
2021-06-23 08:00:00,10905.150538717568,7293.257580013185
2021-06-23 09:00:00,10930.905029390222,7293.257580013185
2021-06-23 10:00:00,10743.182695757543,7293.257580013185
2021-06-23 11:00:00,10807.841541580794,7293.257580013185
2021-06-23 12:00:00,10779.26464097141,7293.257580013185
2021-06-23 13:00:00,10678.780432655816,7293.257580013185
2021-06-23 14:00:00,10546.9289866343,7293.257580013185
2021-06-23 15:00:00,10599.817100107779,7293.257580013185
2021-06-23 16:00:00,10701.038983747749,7293.257580013185
2021-06-23 17:00:00,10739.815047537582,7293.257580013185
2021-06-23 18:00:00,10739.815047537582,7293.257580013185
2021-06-23 19:00:00,10739.815047537582,7293.257580013185
2021-06-23 20:00:00,10739.815047537582,7293.257580013185
2021-06-23 21:00:00,10739.815047537582,7235.743392354446
2021-06-23 22:00:00,10739.815047537582,7290.888224774087
2021-06-23 23:00:00,10739.815047537582,7280.035049162737
2021-06-24 00:00:00,10739.815047537582,7367.3572543456075
2021-06-24 01:00:00,10739.815047537582,7370.83485639009
2021-06-24 02:00:00,10739.815047537582,7341.294346715535
2021-06-24 03:00:00,10739.815047537582,7459.647462449167
2021-06-24 04:00:00,10739.815047537582,7421.0881167032085
2021-06-24 05:00:00,10739.815047537582,7388.184651205417
2021-06-24 06:00:00,10739.815047537582,7516.626634408756
2021-06-24 07:00:00,10739.815047537582,7560.918291217047
2021-06-24 08:00:00,10739.815047537582,7517.964173656634
2021-06-24 09:00:00,10739.815047537582,7508.410321886078
2021-06-24 10:00:00,10739.815047537582,7596.267542768101
2021-06-24 11:00:00,10739.815047537582,7688.74882790707
2021-06-24 12:00:00,10739.815047537582,7732.161530352471
2021-06-24 13:00:00,10739.815047537582,7700.366311660065
2021-06-24 14:00:00,10739.815047537582,7679.233191543598
2021-06-24 15:00:00,10739.815047537582,7662.953428126572
2021-06-24 16:00:00,10739.815047537582,7642.24067748801
